id,content,embedding
1,"Nouns DAO utilizes a fork of Compound Governance and is the main governing body of the Nouns ecosystem. The Nouns DAO treasury receives 100% of ETH proceeds from daily Noun auctions. Each Noun is an irrevocable member of Nouns DAO and entitled to one vote in all governance matters. Noun votes are non-transferable (if you sell your Noun the vote goes with it) but delegatable, which means you can assign your vote to someone else as long as you own your Noun.","[0.00018404053,-0.014414982,0.00042896662,-0.015341464,-0.024088552,0.014782851,-0.03708656,-0.0011879076,-0.029402204,-0.032481395,0.024987785,-0.008358782,0.0008506951,-0.009367013,0.0041146735,0.0021833656,0.012309959,-0.02689525,0.015831957,-0.020764114,0.0012841324,0.017698547,-0.04250921,0.01773942,-0.006141355,0.0003514759,0.035015598,0.0022293492,-0.0010874252,-0.007732044,0.015177968,-0.018502407,-0.007861479,-0.017494176,0.008004539,0.016022703,-0.009625884,-0.018747652,-0.0019772914,-0.00080258277,0.027808107,-0.016022703,0.004799317,-0.019156395,-0.01997388,0.0057564555,-0.019701384,-0.0041759848,-0.003321032,0.014987222,0.0077661057,0.036241826,-0.026132265,0.0017848419,-0.01859778,0.0017235305,-0.0018546686,0.0042066406,-0.020900361,0.0009154127,0.0047345995,0.0028765246,-0.025164908,0.011437975,-0.009326139,-0.0025580463,-0.0010695426,0.016240697,-0.0024303142,-0.003648026,0.041664477,0.00631507,0.02637751,0.00981663,0.016172575,-0.03457961,-0.011288103,0.0090400195,0.004141923,0.0024490482,0.004380356,-0.013856367,0.0026432008,0.0057939235,0.011104168,0.002988929,0.0048265667,0.019456139,0.006911153,-0.01535509,0.016867436,0.021377228,0.020709615,0.011335789,-0.023093946,0.013263691,-0.010668177,0.014483105,0.010450181,-0.031963658,-4.3535325e-05,0.022984948,-0.019810382,-0.01062049,-0.015409589,-0.004656257,-0.0041759848,0.008787962,-0.005000282,0.004141923,-0.010525117,0.035642337,0.000469628,-0.013781431,-0.010293496,-0.0036275887,0.031418666,-0.020164626,0.011805844,-0.010947484,0.026323011,-0.0077933553,0.014673852,-0.010695426,0.003317626,0.01722168,0.0021697409,-0.006584159,-0.0053340886,-0.023162069,0.008849273,0.024837913,0.024306549,0.005565709,0.006805561,0.015096219,-0.017385177,0.017875668,-0.011042858,-0.0070916805,0.0075276727,0.012739139,-0.008937834,0.008488217,0.018502407,0.013141069,0.009223954,0.0098030055,0.04032925,0.013951741,0.017848419,0.0046290075,0.007847854,-0.011022421,0.014646603,0.008099912,0.0042202654,0.009210329,0.008529091,0.025478277,0.006877091,0.019606011,0.008168036,-0.0100141885,0.029756447,0.023911431,0.007132555,-0.017575923,0.0019193862,-0.02562815,-0.009142205,0.009462386,-0.013100194,0.015368714,-0.021704221,0.0322089,0.012650577,0.009087706,-0.034252614,-0.021322729,0.004363325,0.012854949,0.019442514,0.021486226,-0.008747088,0.0057394244,0.0021663348,0.013951741,0.008515467,0.004451886,-0.006512629,0.021963092,0.024906037,0.0031081454,-0.647012,-0.006379788,0.01566846,-0.0067340313,-0.008978708,-0.016772063,0.010157249,0.015123469,-0.01357706,0.014387732,0.0060323565,0.008828836,-0.0036991187,-0.009864316,-0.0027249493,-0.022848701,-0.0051535605,-0.013434,0.005494179,0.019701384,-0.03223615,0.021690598,0.00016509362,-0.016445069,0.019606011,0.011928466,0.009101331,0.02100936,-0.027535614,0.0025767803,-0.008120349,-0.002244677,0.01128129,0.010368432,0.04349019,0.022194713,-0.022603454,0.007738856,-0.014428607,0.024933286,-0.030519433,0.015137094,0.034252614,-0.015913704,0.0003389156,0.007112118,0.012732326,-0.01647232,0.00030336351,-0.016349696,-0.026309386,-0.008222534,-0.01699006,0.021663347,0.00485041,-0.0027419804,0.038340036,-0.0057394244,0.0017286397,0.009033207,0.02557365,0.004155548,-0.039103024,-0.03915752,-0.020096501,-0.015981829,0.003103036,0.018366158,-0.0098030055,-0.030737428,-0.008665339,0.025028659,-0.0047584428,-0.04354469,0.00886971,-0.012534767,0.02207209,-0.0036514322,-0.01010275,0.028094228,-0.01934714,-0.015763832,-0.000670593,-0.009244391,0.033680376,-0.0066659073,0.0027896669,1.9678711e-05,0.0040772054,0.0125143295,0.00015860057,0.040628996,0.01239852,-0.013774619,0.013154693,0.019156395,-0.0147283515,0.021472601,0.01989213,-0.009169455,-0.010259435,-0.021349978,-0.006454724,0.012173711,0.035233594,0.035369843,-0.025709897,0.033271633,0.037468053,-0.03994776,-0.03398012,-0.011615097,0.005432868,0.027126871,-0.013386314,-0.031418666,0.011948903,-0.007841042,0.021063859,-0.021731472,0.021963092,0.0066148145,0.017671296,-0.001204087,0.008740275,-0.008454155,-0.016267948,-0.031500414,-0.029565701,0.028066978,0.0026687472,0.01535509,0.031909157,-0.010382057,0.049948324,0.02425205,0.023434564,-0.023066696,0.009087706,-0.018229911,0.019878505,0.011315352,0.011151855,-0.024878787,-0.0106613645,-0.023775183,-0.037522554,0.0011785406,-0.022508081,0.0037297744,-0.014782851,0.016513193,-0.012780013,0.021949466,-0.0115401605,-0.013522562,-0.02456542,-0.015000846,-0.010484243,-0.0014059036,0.011744532,0.00667272,-0.019170018,-0.016308822,-0.035288095,-0.02795798,0.008822024,-0.00015104309,-0.018734027,-0.026214013,0.0077456688,-0.010082313,-0.0027062153,0.015518586,0.030628432,-0.0021476008,-0.010463806,-0.0140607385,0.010000564,-0.007841042,-0.016009077,-0.006022138,-0.014946347,0.00823616,0.015436838,-0.011730907,0.020764114,0.02669088,-0.009169455,0.017466925,-0.020042002,0.027794484,-0.010463806,-0.009101331,0.008024976,-0.0067817178,0.017317053,0.00029910577,0.0143468585,0.028066978,0.015913704,0.00036680372,0.026009642,-0.0103956815,-0.0035526527,-0.0016835078,-0.0020215719,-0.012780013,0.0063252887,0.014946347,0.00021927326,-0.0024865163,-0.018202662,0.004359919,-0.023066696,0.013290941,-0.0009409591,-0.032263402,0.0034555765,3.4993245e-05,0.013325002,-0.015055345,0.03338063,-0.009728069,0.0011300024,-0.001880215,0.0029446485,0.00872665,-0.0059710452,-0.03223615,0.005603177,-0.011267666,-0.0041862032,-0.0043667313,0.0059812637,-0.018352535,0.020505244,0.004976439,0.011989777,-0.0016468912,0.015981829,0.028584719,0.0100755,-0.018843025,0.0229032,0.00792279,0.012902635,-0.01535509,-0.0060834493,-0.0015694005,-0.0036037455,-0.0008362188,-0.0039852383,-0.0229032,0.014074364,-0.025273906,0.011846717,0.04193697,0.02339369,0.023080321,0.0215271,0.008822024,-0.003026397,-0.00780698,0.022099338,-0.0130865695,0.0015915408,-0.0017116088,0.004363325,-0.013733745,0.00394777,-0.013038883,-0.0033040012,0.025968768,0.024143051,0.0077797305,-0.011512911,0.005351119,-0.00213057,0.010293496,-0.013869992,-0.013801868,0.015273341,0.024442796,0.0073914253,-0.010429744,-0.025083158,-0.0012917963,-0.013760994,0.0152052175,-0.029647449,0.018924773,0.0062571648,0.0064853793,0.0007680951,-0.007479986,0.014087988,-0.00029314496,-0.013216005,-0.017507799,-0.000405762,-0.029374953,0.013829118,-0.0054294616,0.052918516,0.0215816,-0.027140496,-0.014987222,0.020191874,-0.017412426,-0.012459831,0.002573374,-0.004084018,-0.007057619,0.0021663348,-0.0032205496,-0.015573085,-0.0071734292,0.032072652,-0.00087113224,0.004560884,-0.021104733,-0.002701106,-0.008099912,0.07188416,-0.004472323,-0.0051705916,0.02362531,-0.048231605,-0.0036991187,-0.026145888,-0.019524261,0.016295196,0.024074927,-0.0060664187,-0.026840752,0.0322089,-0.007697982,0.009346576,0.025328405,-0.02100936,-0.019020146,-0.017848419,-0.0067442497,0.017248929,-0.024674416,0.017657671,0.024006804,0.0044416673,0.006785124,0.002738574,0.009891566,-0.004124892,-0.018434282,0.0056099896,-0.0073301136,0.006379788,0.01455123,-0.0054430864,-0.0060323565,-0.020300873,0.0072483653,0.013188755,-0.010818049,-0.011145043,0.006798749,-0.0031643475,-0.0032477991,0.002336644,-0.014741976,0.0070644314,0.019755883,0.018434282,-0.017725796,0.014891848,-0.013651996,-0.03286289,-0.019388014,-0.0075549223,-0.0052659647,0.010341183,0.008917397,-0.003521997,-0.05419924,-0.025968768,-0.0138495555,-0.0102798715,-0.0019670727,0.019510638,-0.01931989,0.0027249493,0.014496731,-0.02069599,-0.0040431437,-0.010375245,-0.009373826,-0.021935843,-0.00044408158,0.021690598,0.011519724,0.025410153,-0.005470336,-0.004193016,0.019224517,-0.0029855226,-0.004363325,-0.015286966,-0.005327276,-0.01957876,0.030464934,-0.0038898652,0.0065773465,0.0014024974,0.01372012,-0.028584719,0.015014471,0.02261708,-0.020941235,-0.018107288,0.010845299,0.049648575,0.016554067,-0.01931989,-0.008174848,-0.014660227,0.008787962,-0.030355936,-0.008862898,0.021826845,-0.011185917,0.010129999,0.017834794,0.010484243,0.018325284,-0.0046528513,-0.005310245,0.009775756,-0.025396528,-0.020450745,0.0018682934,-0.0033602032,0.019442514,-0.0022157244,0.017507799,-0.008590403,0.0060323565,0.025955142,0.03553334,-0.028775465,0.0033993744,-0.0060289507,0.025015036,0.010865736,0.011812655,0.0043020137,0.0043769497,-0.017112682,-0.027331242,-0.03013794,-0.02855747,-0.016445069,-0.014033489,-0.018734027,0.00029250627,0.0032018155,-0.023734309,-0.0004040589,-0.020913986,0.012064713,-0.023666184,-0.03659607,0.015682084,0.013311378,0.04962133,-0.04144648,-0.01228271,-0.0009375529,-0.005034344,0.008038601,-0.00849503,0.012664203,-0.0058654533,0.030328687,0.0042577335,0.01664944,-0.023230193,0.032263402,0.016554067,0.016199823,-0.013754182,0.004686913,-0.008481405,-0.031037172,0.020818613,0.0041385167,0.026418384,0.015981829,-0.010463806,0.0144422315,0.020001128,-0.014074364,0.0063627567,-0.022984948,-0.035778586,-0.005708769,-0.008992333,0.0030366154,-3.4061868e-05,-0.024006804,-0.026990624,0.016485944,-0.00017275753,0.03929377,-0.029565701,0.033053637,-0.008515467,-0.0016443366,0.021349978,0.023380065,-0.009666758,0.009823442,-0.005998295,-0.012010214,0.026145888,-0.0254919,0.02144535,-0.0002085225,0.004560884,0.0022940668,-0.007718419,-0.022371834,-0.019388014,0.008031788,-0.040002257,-0.01159466,-0.01334544,-0.02256258,-0.023747934,0.020491619,0.015300591,-0.00019457842,0.003155832,-0.01664944,-0.02476979,-0.003411296,0.0009980127,0.023897806,-0.011764969,0.010729488,0.031282417,0.0020386027,-0.026077766,0.0009435137,0.0014246376,-0.0107908,0.023843307,0.008971896,-0.0040329252,-0.025192156,0.03011069,0.005000282,-0.00017967635,-0.030246938,-0.0057802987,0.010055063,0.008031788,0.0071666166,0.017194431,0.016622191,0.0026891844,0.0010618787,0.010150436,-0.013638372,-0.017521424,-0.011928466,-0.01423786,0.004417824,-0.0052489336,-0.013141069,-0.008515467,0.016431445,-0.0039852383,-0.03343513,0.037985794,-0.020055627,0.025682649,-0.018965647,0.011703658,-0.0049185334,0.0031967063,0.01274595,0.0037161496,-0.022889575,0.02798523,4.758017e-05,-0.012275897,0.040247504,0.031500414,0.0019449326,-0.03332613,-0.0187749,-0.02367981,-0.016881062,-0.016635817,0.016663065,-0.007112118,-0.022630705,-5.4711873e-05,-0.0047414117,-0.020968486,-0.007432299,-0.014769225,0.023584437,-0.009448762,0.0032784548,0.0349066,-0.013100194,0.0073096766,-0.013754182,-0.0036378074,-0.01940164,0.037904046,-0.013331815,-0.0040942365,-0.020655116,-0.012848136,-0.011744532,-0.002552937,-9.670377e-05,-0.007479986,0.039212022,0.008338345,-0.007132555,-0.0049560014,0.025342029,-0.00901277,-0.005184216,0.0004185352,0.015177968,0.009966502,0.018379783,-0.002208912,-0.024647167,0.03504285,-0.0013616232,-0.0061072926,0.016036326,-0.0015430026,0.009217141,-0.009264828,0.0020539307,-0.021458976,-0.039511766,-0.020273624,0.010525117,0.001634118,-0.005715581,-0.00783423,0.0069418084,-0.03346238,-0.0069043403,0.009380639,-0.009258015,-0.009768943,0.016009077,0.004761849,0.016267948,0.0051365294,-0.037495304,-0.013726932,0.004731193,-0.021676973,-0.04155548,-0.018461531,-0.037604302,0.027644612,0.008917397,-0.017126307,-0.02230371,0.028230475,-0.03286289,-0.0019534482,0.00409083,0.014047114,0.0022583017,0.012643765,0.011901217,0.028938962,-0.0039137085,0.024470046,-0.06300083,-0.022344586,0.002864603,-0.028421221,0.0067442497,-0.013917679,-0.058422916,0.0025648586,0.0069826827,0.0055009914,0.010749925,0.0028731185,0.018229911,0.009912003,-0.02344819,0.0036344011,-0.021281855,0.033217132,0.007500423,-0.026363885,0.00060161774,-0.006277602,-0.0074731736,-0.040519997,0.0143468585,0.007534485,-0.0058824844,0.019074645,-0.016921936,-0.0127050765,0.0024984379,0.004298608,0.01693556,0.018393409,-0.028502971,0.020123752,0.0097076325,-0.03381662,-0.031309668,-0.012064713,-0.0013479984,-0.0033670156,0.004124892,-0.008631277,0.025791645,-0.028339474,0.023638936,-0.015314216,0.013440813,0.010123187,-0.0064479113,-0.022944074,-0.0049662204,0.009087706,-0.023666184,-0.0009307405,-0.005054781,0.024837913,0.012309959,-0.023788808,0.005272777,-0.028693717,0.004284983,0.0107771745,-0.006475161,-0.011390288,-0.0008975302,-0.012166899,-0.022835076,0.014047114,0.20905812,-0.00028973876,-0.0032069248,0.016976435,-0.003138801,-0.0010261138,0.021554349,0.008903772,-0.034634106,-0.010552366,-0.0015157531,0.0018512625,-0.013604309,0.00058501255,-0.002682372,-0.009830255,-0.038094793,-0.009401076,-0.008045413,-0.0089242095,0.0039443644,-0.0027692297,0.0114516,-0.010129999,0.0036105579,-0.014196986,0.020559743,-0.012153274,-0.01426511,0.018706778,-0.009980127,-0.021336354,0.0140607385,-0.020042002,0.0006999714,-0.012970759,-0.0033278444,-0.010947484,-0.009033207,0.0127050765,0.015123469,0.017017309,-0.03338063,0.005231903,0.018011915,0.033407878,-0.009142205,-0.019742258,-0.013420376,0.0056815194,-0.021486226,0.017862042,-0.012091963,0.027358491,0.0042713583,0.014578479,-0.0030008506,0.024701666,0.020505244,0.025600899,-0.031881906,0.046433136,-0.010525117,0.031527665,-0.019551512,-0.011131418,-0.0051910286,0.008978708,0.021567974,-0.02184047,-0.020627867,-0.009142205,-0.017644048,0.017085433,0.0025410154,-0.0147283515,0.024211176,0.0349611,-0.0070099323,0.011642346,0.012909448,0.0161862,-0.0061175115,-0.01833891,-0.010845299,-0.029156959,0.004744818,-0.016608566,-0.0015310809,-0.006536472,0.003011069,-0.005732612,-0.02393868,-0.015654834,-0.015913704,-0.012017027,0.006798749,-0.0014425201,-0.024347423,0.007575359,-0.008999146,0.07079419,0.023557188,0.032535896,-0.006454724,0.0058450163,-0.017071808,-0.0142514855,-0.0098030055,-0.013209192,-0.002408174,-0.026881626,0.014701102,0.0005735167,-0.0103003085,0.029756447,-0.019824006,-0.0062844143,0.016853811,-0.0035662774,0.00061055896,-0.032426897,-0.0074118623,0.010613678,0.018080039,0.0034266238,0.0027147308,0.025927894,-0.0095168855,-0.013359064,0.015940953,-0.009346576,0.012963947,-0.030301437,0.005872266,-0.00056925893,0.00018393408,-0.0023247225,-0.03158216,0.022399085,-0.023979554,0.00503775,0.015532211,-0.023475438,0.009728069,-0.034116365,0.030219689,-0.017889293,-0.01997388,-0.02100936,-0.027535614,0.0011972747,-0.013904054,-0.009728069,0.013713308,-0.0004951744,-0.022508081,0.000811524,-0.016145324,0.029756447,-0.03670507,0.0019296048,0.02660913,-0.008215723,-0.01931989,-0.010409307,-0.17472376,0.02536928,0.00090774876,-0.009864316,0.022167463,-0.01506897,0.014714726,-0.005998295,-0.01317513,-0.017494176,-0.0017320459,0.008154411,-0.016581317,-0.03992051,0.017671296,0.016717564,-0.010818049,0.0025035471,0.0027266524,0.022508081,0.025042284,-0.021118358,0.0050990614,-0.03667782,0.010307121,-0.009496449,0.009523698,0.019960254,-0.015164344,-0.001130854,-0.00783423,-0.014646603,0.034007367,-0.002678966,0.0032546113,0.023489064,0.0075549223,0.0005254043,0.009571385,0.023380065,0.0055623027,0.030219689,-0.0056304266,0.0049968758,-0.01610445,0.024143051,-0.0011104168,0.0015387449,0.0034879353,-0.010695426,0.013161506,0.008488217,-0.009496449,0.009591822,0.030791927,-0.006536472,0.020614242,0.017698547,-0.01357706,-0.0132977525,0.016976435,-0.020573368,0.010095937,0.006260571,0.0053374944,-0.009285265,-0.014673852,0.0077797305,-0.019101895,0.0024762978,-0.027126871,-0.007697982,0.0044382615,0.01504172,0.0020948048,0.007718419,0.01199659,-0.0020879924,0.024333797,0.012902635,-0.0073914253,0.005933577,-0.005020719,-0.0068873097,-0.007112118,-0.0029872258,-0.023516312,-0.0107771745,-0.006165198,-0.014932723,0.008249784,-0.041827973,0.002939539,0.034688607,-0.021200106,0.027930731,0.036759567,-0.007752481,0.021390852,-0.007772918,0.00090349105,-0.003794492,-0.020873113,0.01346125,0.01639057,0.0069213714,-0.013502124,0.027399367,0.022916824,-0.008249784,-0.030056192,0.032454148,0.017330678,0.03656882,0.0039273333,0.039620765,-0.0019074646,-0.015709333,0.01019131,-0.0020368996,0.06082087,0.013665621,-0.0018359346,-0.010484243,0.0036344011,0.006635252,-0.1079625,-0.01647232,0.0070099323,0.018420657,-0.022698829,0.007336926,0.013168318,0.03185466,-0.014196986,0.025641773,0.008113537,-0.026363885,0.0041317046,0.012820886,0.007813793,0.019183643,-0.0066454704,0.0064138495,0.018734027,0.019360766,-0.008168036,-0.013686058,0.011928466,-0.029674698,-0.0107771745,0.0009554354,-0.024728915,0.027344868,0.0098030055,0.0077456688,0.001641782,-0.019306267,0.012664203,-0.010238998,-0.01779392,-0.014455857,-0.003685494,-0.006335507,0.025083158,-0.020191874,0.008903772,-0.012854949,0.018625028,0.004053362,0.00780698,0.003940958,-0.0033295476,0.012943509,0.0015285263,0.014101613,-0.05210103,-0.01828441,-0.012214585,0.00017371553,0.012834512,-0.005194435,0.030873677,0.023489064,-0.015341464,-0.0019909162,0.0024865163,0.0039375518,0.00449276,-0.016227074,0.03122792,-0.0052625583,-0.012173711,-0.022181088,0.010647739,-0.015341464,0.0072483653,0.010245809,-0.017753046,0.013474874,-0.016431445,-0.008604027,-0.024183925,-0.009850692,0.02746749,0.004598352,0.0006501559,-0.02258983,-0.01222821,-0.01891115,0.012725513,0.024974162,0.021131983,0.02528753,0.01397899,-0.017603172,-0.004799317,-0.0074867983,-0.023121195,-0.030955425,-0.027794484,0.023066696,0.009905191,1.9864987e-05,0.0021578192,-0.020423496,-0.013869992,-0.009223954,-0.04847685,0.004411012,-0.046433136,0.00011389437,-0.009877942,-0.029810946,0.013570248,-0.012691451,-0.009748506,-0.0021288667,-0.042209465,0.005763268,-0.0024354234,0.0020351966,-0.019360766,-0.012711889,0.0323179,-0.009925628,-0.0029344298,0.012616515,-0.008379219,0.020328123,0.001733749,0.0046971315,-0.010232185,0.0047414117,-0.00861084,0.009162642,0.009537322,0.0013088272,-0.012650577,-0.025750771,0.0140607385,0.027576488,-0.006131136,-0.0057019563,-0.0007297755,0.02669088,0.03994776,0.0005939538,-0.031500414,-0.045479406,-0.0161862,-0.013250066,-0.018747652,0.0009162642,-0.007575359,0.019020146,0.014047114,0.0012739138,0.033217132,0.016635817,0.0046835067,-0.018475156,-0.022657953,-0.009850692,0.0054430864,-0.0017039449,-0.032127153,-0.01940164,0.04953958,0.005381775,0.010715864,-0.029729197,-0.00076766935,-0.023298318,-0.03013794,-0.01386318,0.012807262,-0.037740547,-0.018556906,-0.0048640347,0.006914559,-0.009114956,0.015831957,-0.010674989,-0.0067783115,0.0013914272,-0.021404477,0.03016519,-0.010559179,-0.03332613,-0.025219407,0.01647232,0.02175872,0.005902922,0.012010214,0.00086261675,0.004724381,0.02318932,-0.023816057,0.017194431,-0.019497013,-0.009877942,-0.0032818608,-0.0107908,0.010211748,0.00014497583,0.0062878206,0.043244947,0.021309104,0.015450463,-0.012691451,-0.013454437,-0.008692589,-0.00042194137,-0.029647449,-0.024906037,0.0002620635,0.0046971315,0.00390349,-0.0008685776,0.006022138,0.01983763,-0.0064649424,0.004530228,-0.0045540715,-0.03708656,-0.020886736,0.01779392,0.02741299,0.0146329785,0.031009924,-0.008590403,0.0349611,0.004250921,0.0010354808,-0.009571385,0.009169455,-0.0053885872,0.013951741,0.009476012,-0.022848701,0.0031319887,-0.0074867983,-0.020423496,-0.011267666,0.030791927,-0.025083158,0.060112383,0.013372689,-0.0094215125,-0.0014399654,0.002353675,0.028094228,0.0069758706,-0.0038183352,0.010715864,0.009462386,0.023829682,-0.0066488762,-0.009162642,-0.022031216,-0.009782569,0.021976717,-0.0025631555,0.02910246,-0.020559743,0.00015764257,0.0296202,-0.002883337,-8.015183e-05,-0.0140607385,-0.006148167,0.0027249493,0.023598062,-0.01667669,-0.018393409,-0.031772908,0.016404195,0.02126823,-0.015763832,-0.00598467,-0.016540444,0.007425487,0.01334544,-0.0010048251,0.002917399,0.013767807,0.022657953,0.021159232,-0.0011206354,-0.03874878,0.019783132,0.0026977,-0.0066284393,0.011315352,-0.03120067]"
