id,amount,startTime,endTime,settled,bidder
427,72430000000000000000,1661939299,1662025699,True,{'id': '0x3744cf362c21d4b9abe06d446295374772174d5d'}
428,66990000000000000000,1662026563,1662112963,True,{'id': '0x20674aa04807c509bfe2431cd31f1420b0efe40f'}
429,74970000000000000000,1662113618,1662200455,True,{'id': '0xb636fca45708a202bcae257070bace4a791623d2'}
431,70790000000000000000,1662200675,1662287738,True,{'id': '0xe17956ded34b710a88971d68fe0f2b17e4b9f823'}
432,77090000000000000000,1662287821,1662375061,True,{'id': '0x8cd2dbc6d22e2dbf2be7a78fee596fe46a6bdcf4'}
433,78694200000000000000,1662375359,1662461759,True,{'id': '0xfd4617981dfdf01a8a098bf2906d4b55af801d20'}
434,78100000000000000000,1662462242,1662549026,True,{'id': '0xb340f8fe707da852abdc7011c45cf90270fee37a'}
435,77090000000000000000,1662549822,1662636222,True,{'id': '0x0d003e503bcd6fe83b8fc54c692d16eb9400f211'}
436,68600000000000000000,1662636592,1662723020,True,{'id': '0xc7038f7692db8fede650f37aa18d789d567af9a6'}
437,69690000000000000000,1662723893,1662810293,True,{'id': '0x0d596a63e02b76169a94285d6e82e81282c6eb8c'}
438,73040000000000000000,1662813136,1662900204,True,{'id': '0xaa4d26e59c407374723313bd97ccf17c42bd4865'}
439,72630000000000000000,1662900466,1662987275,True,{'id': '0xd2ef6bd0ab75fb5b38e74f69445da51d9fa8200f'}
441,70700000000000000000,1662987703,1663074701,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
442,69260000000000000000,1663074760,1663161649,True,{'id': '0xb50bdbfe65b6650397404d8a6d972418be93ac89'}
443,69420000000000000000,1663162024,1663248424,True,{'id': '0x85f935fe6f380ee8f9f78a1d0f2a7625ee18a243'}
444,65560000000000000000,1663248887,1663335287,True,{'id': '0x6525c002b80ae9f2431883d3a6274c0d4af5ed7c'}
445,70380000000000000000,1663335407,1663421807,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
446,68720000000000000000,1663422107,1663508507,True,{'id': '0xc37e20254cdeeeae9ca11bb0751d6114c97fd519'}
447,69230000000000000000,1663509383,1663595783,True,{'id': '0xbbabf412dca36b2bfed1c22413876b2c4c99cc1e'}
448,62000000000000000000,1663596263,1663682951,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
449,72690000000000000000,1663683323,1663770011,True,{'id': '0xe7304ba0f157f2ade94015934284b6704bc72911'}
451,78500000000000000000,1663770311,1663856711,True,{'id': '0x4afd76ec6a55f24873bc6e93beac08b882501a6f'}
452,72090000000000000000,1663856915,1663943315,True,{'id': '0x566d5349cb5e0aace71a1f09cd2c141cce291d70'}
453,89310000000000000000,1663943519,1664029919,True,{'id': '0x9298b97de93784635900163e582a5d9e570f35a5'}
454,69420000000000000000,1664030063,1664116463,True,{'id': '0x7b7736a2c07c4332ffad45a039d2117ae15e3f66'}
455,64690000000000000000,1664116847,1664203247,True,{'id': '0x2a9f26da17e9af433ed65084ad3acef36b08b8a2'}
456,72090000000000000000,1664203691,1664290091,True,{'id': '0x34651fb7860616d97bd0e6a503b0a712fc0daa5f'}
457,63724500000000000000,1664291423,1664377823,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
458,63720000000000000000,1664377835,1664464535,True,{'id': '0x9cd2f95792660df4b9ca46c9a78472d9e7344667'}
459,60000000000000000000,1664465471,1664551871,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
461,64170000000000000000,1664552687,1664639087,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
462,60560000000000000000,1664639279,1664726375,True,{'id': '0xe1c2485b18d7491d4e1d1034296171dc01128d20'}
463,56520000000000000000,1664726711,1664813363,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
464,69000000000000000000,1664814227,1664900627,True,{'id': '0x0d596a63e02b76169a94285d6e82e81282c6eb8c'}
465,57230000000000000000,1664901323,1664988035,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
466,58040000000000000000,1664988047,1665074447,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
467,56940000000000000000,1665074459,1665160859,True,{'id': '0x36ab5220c885f4dbe0dad2ecb88d57d363a590ae'}
468,60000000000000000000,1665160883,1665247283,True,{'id': '0x9979d204e93229c4355431dfb520e608c81bbd0c'}
469,60180000000000000000,1665247331,1665333731,True,{'id': '0x24f729d1fd3152c14d383007f1da318405379e54'}
471,56690000000000000000,1665333875,1665420275,True,{'id': '0x75182ab9bea2966bdf3eacbbc2cefba953474c65'}
472,53690000000000000000,1665420527,1665506927,True,{'id': '0xc1a75c35f861563c446e4b146381c6934d515168'}
473,48560000000000000000,1665507011,1665593651,True,{'id': '0x10ec976c862a0e48c932fb53b5c542b5cbb13cf1'}
474,51000000000000000000,1665593699,1665680099,True,{'id': '0xab6a4b6720fd6ab349fd394ce5028730877593a9'}
475,51000000000000000000,1665680111,1665766511,True,{'id': '0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9'}
476,46000000000000000000,1665766547,1665852947,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
477,45000000000000000000,1665853007,1665939407,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
478,40000000000000000000,1665940331,1666026731,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
479,46910000000000000000,1666027199,1666114031,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
481,42870000000000000000,1666114523,1666201115,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
482,52730000000000000000,1666201679,1666288079,True,{'id': '0xa3c355571288158c4f7573781f9780269233a772'}
483,43520000000000000000,1666288487,1666374887,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
484,48120000000000000000,1666375235,1666461755,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
485,49120000000000000000,1666462319,1666549451,True,{'id': '0x81b9a5f21efdb5df0210471b9a94e0d4ad9951ed'}
486,42230000000000000000,1666549487,1666636019,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
487,52790000000000000000,1666636043,1666723187,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
488,44580000000000000000,1666723295,1666809803,True,{'id': '0xf6b6f07862a02c85628b3a9688beae07fea9c863'}
489,44440000000000000000,1666809839,1666896599,True,{'id': '0xd1d1d4e36117ab794ec5d4c78cbd3a8904e691d0'}
491,57000000000000000000,1666896647,1666983851,True,{'id': '0x980a89e33a3b719d4540b11be0ae2d7d713634f7'}
492,49580000000000000000,1666983887,1667070347,True,{'id': '0x67954ac510255b6b3724073022196b67bdf260b6'}
493,47000000000000000000,1667070371,1667156771,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
494,44990000000000000000,1667156843,1667243639,True,{'id': '0x73496bc1708b16d16a5c11bab356817954df2b05'}
495,45600000000000000000,1667243663,1667330315,True,{'id': '0xf2aa12e97952358103dadf876a36fd3160eb0ea0'}
496,55000000000000000000,1667330327,1667417519,True,{'id': '0x6414258ee299b740c19a11b938afe30a373d1afd'}
497,49500000000000000000,1667417915,1667504315,True,{'id': '0x6ea1a1ff942117312c2236cb3bfbba2c698b659b'}
498,45000000000000000000,1667504567,1667590967,True,{'id': '0x76c14c862a67563f043e0f42bc68e10422a4f83a'}
499,42500000000000000000,1667591471,1667678327,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
501,40010000000000000000,1667679011,1667765951,True,{'id': '0x55b0a25d697647281553a177321dad0a0bf9a148'}
502,37300000000000000000,1667766155,1667853443,True,{'id': '0x4754b7e3dede42d71d6c92978f25f306176ec7e9'}
503,45900000000000000000,1667853767,1667940671,True,{'id': '0x2478709280e8539da2527534f74f46ce053ae093'}
504,45000000000000000000,1667940863,1668027263,True,{'id': '0x7d544a853dbcd39a53315e7002f4951a6d2f080d'}
505,45480000000000000000,1668027479,1668114515,True,{'id': '0xb20d2b98151c4ff141a4ea1b4adce2964ea99af7'}
506,39990000000000000000,1668114623,1668201251,True,{'id': '0xc1a75c35f861563c446e4b146381c6934d515168'}
507,36690000000000000000,1668201299,1668287699,True,{'id': '0xf1d4b2fc9562d64a7ade249d492996918cf65b42'}
508,35050000000000000000,1668287891,1668375479,True,{'id': '0xcc7344a557cdb86f7c713527c05eaf7906e1abab'}
509,37560000000000000000,1668375623,1668462563,True,{'id': '0xdf4db131999a911921b1b5f0422aa39030eb4b92'}
511,35000000000000000000,1668462575,1668549479,True,{'id': '0x5b4dd6c7d49163f84c15008d0dc7131c4c4e5266'}
512,34680000000000000000,1668549491,1668637187,True,{'id': '0xcc7344a557cdb86f7c713527c05eaf7906e1abab'}
513,30600000000000000000,1668637211,1668724103,True,{'id': '0xab039fda276a54f11ed57b47019efd75603c6966'}
514,33017400000000000000,1668724115,1668811631,True,{'id': '0xab039fda276a54f11ed57b47019efd75603c6966'}
515,35030000000000000000,1668811859,1668898895,True,{'id': '0x6dbd6a29aee4a273c5178dae7c48bc3d3deb1d7d'}
516,30180000000000000000,1668898907,1668985511,True,{'id': '0x3dd48ad861f0b77d1312f9c95a13e52871ca95e0'}
517,33580000000000000000,1668985523,1669072139,True,{'id': '0x6c12de0b0c430e729b0a1f547885fc0db735138e'}
518,37530000000000000000,1669072319,1669159031,True,{'id': '0xf3d3c4532308241a4e5275a268ce4e5ed787a95d'}
519,31620000000000000000,1669159043,1669245635,True,{'id': '0x3b502b054715a8e0d8f657169615a88b2ccdd429'}
521,32330000000000000000,1669245875,1669332275,True,{'id': '0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1'}
522,30600000000000000000,1669332299,1669418795,True,{'id': '0x3dd48ad861f0b77d1312f9c95a13e52871ca95e0'}
523,29690000000000000000,1669418843,1669505243,True,{'id': '0x0d596a63e02b76169a94285d6e82e81282c6eb8c'}
524,26420000000000000000,1669505483,1669592099,True,{'id': '0xe4dda14480e066223a9c1e01e2fe086ba4fc71d2'}
525,28500000000000000000,1669592327,1669679015,True,{'id': '0x5d837276ec1ddcbfe3f85d9414dffe4b641ebaff'}
526,30070000000000000000,1669679159,1669765859,True,{'id': '0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1'}
527,39470000000000000000,1669766135,1669853783,True,{'id': '0x81790453078a15256ba3fff8997ae0d0b52924fa'}
528,31620000000000000000,1669854107,1669941023,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
529,27000000000000000000,1669941035,1670027435,True,{'id': '0x2ef9834de85f62f36fe39cb3387d30469762ad1b'}
531,26690000000000000000,1670027735,1670114339,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
532,32000000000000000000,1670114435,1670200835,True,{'id': '0xd894c509f900982bc25e7ee665449d9b8b208d8a'}
533,30180000000000000000,1670201003,1670288159,True,{'id': '0x5eea118e75f247014c6d0e990f02a0c254edc852'}
534,29427000000000000000,1670288183,1670374775,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
535,22664400000000000000,1670374847,1670461439,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
536,32030000000000000000,1670461475,1670548079,True,{'id': '0x0fe61de274aed1803e66ba1b863d966079cb9116'}
537,29300000000000000000,1670548235,1670634911,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
538,29800000000000000000,1670635271,1670721671,True,{'id': '0x168cd7082a30c89af33d253bb0b27ed62b3e04a3'}
539,29990000000000000000,1670721935,1670808335,True,{'id': '0x5d837276ec1ddcbfe3f85d9414dffe4b641ebaff'}
541,32620000000000000000,1670808707,1670895371,True,{'id': '0xbff36a27ceca3cfa4930da9b446c3f98bf899426'}
542,30690000000000000000,1670895479,1670982131,True,{'id': '0x73222225044ce0fc672ff9b6f9730d0a0421382c'}
543,30200000000000000000,1670982275,1671069443,True,{'id': '0x3b502b054715a8e0d8f657169615a88b2ccdd429'}
544,31550000000000000000,1671069491,1671155891,True,{'id': '0x90ff3e82dbfd3179793ca4453881cc2a51512a33'}
545,34500000000000000000,1671156047,1671243407,True,{'id': '0xe969f33397633ef579a4b64fdc46c33034651d9f'}
546,29580000000000000000,1671244295,1671330887,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
547,33660000000000000000,1671331007,1671417995,True,{'id': '0xfea2bf9ccadb6fe6260d674d904c51a31a658105'}
548,36250000000000000000,1671418007,1671504407,True,{'id': '0xf9c298545da80df7767c4e5a9296a071f13702b8'}
549,31620000000000000000,1671504779,1671591659,True,{'id': '0x7b52af8238dc3b01559557f584e99b225db543eb'}
551,36450000000000000000,1671591671,1671678599,True,{'id': '0x4ad19b4df971584ce9b1fad1d16c8f145b386268'}
552,29410000000000000000,1671678611,1671765011,True,{'id': '0xbb0498661ea0b74b54219d4d1e9e08b3c73ae113'}
553,35900000000000000000,1671765323,1671851807,True,{'id': '0x8ae80e0b44205904be18869240c2ec62d2342785'}
554,32230000000000000000,1671852263,1671939887,True,{'id': '0xbab0c5d4ca403d63c808480da65be8b3a90f15b3'}
555,37000000000000000000,1671941075,1672027667,True,{'id': '0xe73f9c181b571cac2bf3173634d04a9921b7ffcf'}
556,31850000000000000000,1672027703,1672114103,True,{'id': '0x8ae80e0b44205904be18869240c2ec62d2342785'}
557,29330000000000000000,1672114439,1672200875,True,{'id': '0x81eaca3eb49d3aff173efd1a8eaeff5e1dea00d6'}
558,29330000000000000000,1672201787,1672288187,True,{'id': '0xeffec2d0163343c8f26983af1f6684e0b966a6b2'}
559,30500000000000000000,1672288835,1672375235,True,{'id': '0x8da24b480689314c6d217f2d0bad0daccc87ff44'}
561,29580000000000000000,1672375247,1672461839,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
562,29380000000000000000,1672462259,1672548659,True,{'id': '0xbe007333bd094664c8d3ddcac8801387da800b30'}
563,35000000000000000000,1672549211,1672635611,True,{'id': '0xab6ca2017548a170699890214bfd66583a0c1754'}
564,30885600000000000000,1672635623,1672722647,True,{'id': '0xab04e02792d86c522a07b19548a928d01fee2fc2'}
565,32500000000000000000,1672722887,1672809371,True,{'id': '0x1d3bc1f9d3f9770453949abd619592cd7583c5ed'}
566,34730000000000000000,1672809839,1672896887,True,{'id': '0x0478faec5bb44c02c3be28181de4d565ab139bbc'}
567,48880000000000000000,1672896995,1672985759,True,{'id': '0xa0c5ef87e5f88e8ff8dab67af96a1328ba7d8c28'}
568,36000000000000000000,1672986431,1673072831,True,{'id': '0xbfd8cba6a1e10e1ab4fa11a0062f4e52e13d260f'}
569,47840000000000000000,1673072951,1673159351,True,{'id': '0x9298b97de93784635900163e582a5d9e570f35a5'}
571,31000000000000000000,1673159531,1673246315,True,{'id': '0x88f09bdc8e99272588242a808052eb32702f88d0'}
572,33660000000000000000,1673246459,1673332859,True,{'id': '0x2478709280e8539da2527534f74f46ce053ae093'}
573,37230000000000000000,1673333003,1673419691,True,{'id': '0x2478709280e8539da2527534f74f46ce053ae093'}
574,34340000000000000000,1673419835,1673506235,True,{'id': '0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c'}
575,39840000000000000000,1673506331,1673593103,True,{'id': '0xadfbcde3352965c23dfb79e8bdf92bd43dc20468'}
576,33310000000000000000,1673593259,1673679659,True,{'id': '0x0c4423f0fce4ff6619dda8b75b1149eca594f880'}
577,34680000000000000000,1673679683,1673766083,True,{'id': '0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7'}
578,33690000000000000000,1673766395,1673852795,True,{'id': '0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7'}
579,30600000000000000000,1673852963,1673939363,True,{'id': '0xd64aed4434c5c74917d672ad72f79c48996d2672'}
581,30000000000000000000,1673939675,1674026075,True,{'id': '0x56af52a9611afda072a73afd0e1ff4c4e35ee94a'}
582,30810000000000000000,1674026327,1674112727,True,{'id': '0x8ac3ecf6973e020cc0e6e8989fb71b4a77d65987'}
583,33330000000000000000,1674113303,1674199703,True,{'id': '0xa2113f1e9a66c3b0a75bb466bbbfeeec987ac92e'}
584,34310000000000000000,1674200123,1674286847,True,{'id': '0xd64aed4434c5c74917d672ad72f79c48996d2672'}
585,34000000000000000000,1674287411,1674373847,True,{'id': '0x1d3077f87ee7b08217e22f65fbe014ed06e51ddf'}
586,37210000000000000000,1674374651,1674461903,True,{'id': '0x90ce73cad357e796703df77c5d7762bc06026246'}
587,30090000000000000000,1674462191,1674548699,True,{'id': '0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97'}
588,34690000000000000000,1674548975,1674635519,True,{'id': '0x7b41b76d6c816ba19671c5120e957de9992e7199'}
589,36210000000000000000,1674636227,1674722627,True,{'id': '0xf566aebc0c9c2388f03461675cc0b3851e0d0e6d'}
591,31620000000000000000,1674722915,1674809315,True,{'id': '0xf566aebc0c9c2388f03461675cc0b3851e0d0e6d'}
592,36720000000000000000,1674810407,1674896807,True,{'id': '0xa587ed26f5bd03140f0fe1b8812b5d6a4991e903'}
593,31000000000000000000,1674896999,1674983399,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
594,30110000000000000000,1674985847,1675072247,True,{'id': '0x90dd9d99770fbdf2dea5cf367861e5eb41cfd222'}
595,34000000000000000000,1675072883,1675159283,True,{'id': '0x90ce73cad357e796703df77c5d7762bc06026246'}
596,27660000000000000000,1675159583,1675245983,True,{'id': '0xfbf3f340c62d4cbde3e241bc784c840aa3e5e80a'}
597,40800000000000000000,1675246115,1675332779,True,{'id': '0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6'}
598,30550000000000000000,1675332791,1675419191,True,{'id': '0xf20c6789e9ec4a6a8ebee1c8e2756631b68e2d3d'}
599,45000000000000000000,1675419203,1675505603,True,{'id': '0xda5921614a824a6cc187175750b8b3dcb4dbe67d'}
601,34650000000000000000,1675506983,1675593779,True,{'id': '0x90ce73cad357e796703df77c5d7762bc06026246'}
602,36000000000000000000,1675594787,1675681187,True,{'id': '0x225e9b54f41f44f42150b6aaa730da5f2d23faf2'}
603,30590000000000000000,1675681295,1675767695,True,{'id': '0xf20c6789e9ec4a6a8ebee1c8e2756631b68e2d3d'}
604,27650000000000000000,1675767707,1675854107,True,{'id': '0x78d32460d0a53ac2678e869eb6b4f6ba9d2ef360'}
605,26550000000000000000,1675854131,1675940615,True,{'id': '0x2ed22ea03fea3e5bd90f6fdd52c20c26ff6e1300'}
606,26540000000000000000,1675940723,1676027123,True,{'id': '0x48466bc93df6563c2a638a4be20feca46a1e314e'}
607,51280000000000000000,1676027135,1676115311,True,{'id': '0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6'}
608,25500000000000000000,1676115323,1676201723,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
609,28420690000000000000,1676201735,1676288135,True,{'id': '0x538c4f2afa012911851dadf0655cb61377e7a8eb'}
611,23200000000000000000,1676288147,1676374547,True,{'id': '0x32790dee22bed1916303e2c3f4253fc2cfc0c417'}
612,32000000000000000000,1676374559,1676462207,True,{'id': '0x7d02e5a16ba38d61ac5eca5c6536f23d09e3add0'}
613,27630000000000000000,1676462219,1676548619,True,{'id': '0xb556d285dcf5febaff944cb65f9dfe6dee8fb78e'}
614,26600000000000000000,1676548631,1676635031,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
615,25500000000000000000,1676635043,1676721443,True,{'id': '0xd3db398162a5e177bd093ac231dd28096f72da5e'}
616,27230000000000000000,1676721455,1676807855,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
617,26540000000000000000,1676808731,1676895131,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
618,26520000000000000000,1676895155,1676981735,True,{'id': '0x7358a259a7bfd03d1430887dad80498328f13c9c'}
619,25760000000000000000,1676981747,1677068147,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
621,26300000000000000000,1677068159,1677154559,True,{'id': '0x60dad8350bba2b4f2c8fbe5d1c2a25d79a1fc8d5'}
622,26220000000000000000,1677154571,1677240971,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
623,25000000000000000000,1677240983,1677327383,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
624,26000000000000000000,1677327407,1677414215,True,{'id': '0x00cda37bfc3dd20349aa901fe8646688218d8772'}
625,24440000000000000000,1677414227,1677500627,True,{'id': '0x9482c72cb018ee03d8c23395038b510ed4e6040c'}
626,26000000000000000000,1677500651,1677587051,True,{'id': '0xb556d285dcf5febaff944cb65f9dfe6dee8fb78e'}
627,42840000000000000000,1677587063,1677675143,True,{'id': '0x860c72a9c3c10547256f5bdb494f92a9a6b3334c'}
628,26010000000000000000,1677675155,1677761555,True,{'id': '0x54b174179ae825ed630da40b625bb3c883cd40ae'}
629,26630000000000000000,1677761567,1677847967,True,{'id': '0xb7b037e83f492750152f25c24547476f0fd7ba31'}
631,25500000000000000000,1677847979,1677934379,True,{'id': '0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8'}
632,28500000000000000000,1677934391,1678021067,True,{'id': '0x0dbf836cb12b240e4029d4be55ff220f03121742'}
633,26540000000000000000,1678021079,1678107479,True,{'id': '0x345112915b6a0c6ee7c69644bcef7ac88e48acdb'}
634,26540000000000000000,1678107491,1678193891,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
635,30180000000000000000,1678194131,1678280531,True,{'id': '0xccdf56c5eb11b0b5e5796d37d1d48e5396be2872'}
636,27300000000000000000,1678280555,1678366955,True,{'id': '0xf4dfcd61c36fc3ac374e52206c43253e14c2ffe2'}
637,26000000000000000000,1678366991,1678453391,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
638,27510000000000000000,1678453463,1678540403,True,{'id': '0xd64aed4434c5c74917d672ad72f79c48996d2672'}
639,25200000000000000000,1678540415,1678626815,True,{'id': '0xef2bce91cc8d68813fd89eabc1f68ec10f87da17'}
641,26520000000000000000,1678626839,1678713239,True,{'id': '0xa490359fffabfad1c92b3a42b46a97a3ac747349'}
642,25430000000000000000,1678713251,1678799651,True,{'id': '0xd64aed4434c5c74917d672ad72f79c48996d2672'}
643,26010000000000000000,1678799663,1678886063,True,{'id': '0x0825cb1a6ab802cd2198ced1680f8220942dd947'}
644,25270000000000000000,1678886075,1678972727,True,{'id': '0x7de92ca2d0768cdba376aac853234d4eed8d8b5c'}
645,26010000000000000000,1678973135,1679059787,True,{'id': '0xe3d73daae939518c3853e0e8e532ae707cc1a436'}
646,27200000000000000000,1679060651,1679147051,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
647,26000000000000000000,1679147063,1679233463,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
648,27310000000000000000,1679233859,1679320259,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
649,36690000000000000000,1679320271,1679406803,True,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'}
651,33000000000000000000,1679406827,1679493995,True,{'id': '0x35a129234d48959514ded8f8a6446f7f78db8f7e'}
652,28000000000000000000,1679494007,1679580407,True,{'id': '0x73e24f3c9e8074a3aeff2c200012e25b76865d4b'}
653,27060000000000000000,1679580419,1679667035,True,{'id': '0xb0a2852750b15038cf9b5be255a483e3063162d7'}
654,26780000000000000000,1679667047,1679753591,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
655,26540000000000000000,1679753627,1679840027,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
656,27630000000000000000,1679840435,1679927147,True,{'id': '0x20a6f7dea8fe71bd2d890b23368ba2cca2aa8528'}
657,26700000000000000000,1679927807,1680014471,True,{'id': '0x600618b3018e2ada1913a72851aa86556086282d'}
658,51000000000000000000,1680015047,1680102347,True,{'id': '0xbfd8cba6a1e10e1ab4fa11a0062f4e52e13d260f'}
659,26224200000000000000,1680102815,1680189215,True,{'id': '0x03aaefbd2186ee851c5d06ce5f2b7fe12b75d6c9'}
661,26120000000000000000,1680189311,1680275711,True,{'id': '0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199'}
662,27690000000000000000,1680276287,1680362687,True,{'id': '0x2adb7ff05a49f3064d3587dc1b5958dc5fffd286'}
663,28050000000000000000,1680363071,1680449831,True,{'id': '0xcc7344a557cdb86f7c713527c05eaf7906e1abab'}
664,25500000000000000000,1680450335,1680536795,True,{'id': '0x03aaefbd2186ee851c5d06ce5f2b7fe12b75d6c9'}
665,26010000000000000000,1680536939,1680623339,True,{'id': '0xe412186a1865c4fe54a79e0adcb08b81233df674'}
666,36000000000000000000,1680623927,1680710723,True,{'id': '0xbfd8cba6a1e10e1ab4fa11a0062f4e52e13d260f'}
667,30100000000000000000,1680710867,1680798251,True,{'id': '0x58eac704c243bf259a962e027717626cf8d7d52c'}
668,27000000000000000000,1680798803,1680885479,True,{'id': '0xd57db91ee451b818c44fd95a44b952ed5c0eb4e2'}
669,28620000000000000000,1680885971,1680972827,True,{'id': '0x7de92ca2d0768cdba376aac853234d4eed8d8b5c'}
671,28800000000000000000,1680973067,1681059467,True,{'id': '0xf8cdcd53d6d261c081d696fcf13b315434a821af'}
672,28100000000000000000,1681060031,1681146827,True,{'id': '0xcb84879f21ba61ebe5d0484e807b74a28947f9f0'}
673,27010000000000000000,1681147031,1681233431,True,{'id': '0x99a7edb791c290194b7d037b15e51c7aa500080a'}
674,27000000000000000000,1681233899,1681320551,True,{'id': '0x5e3cd5e01526cc3783ad7e97598909e2fefe4140'}
675,26010000000000000000,1681320659,1681407059,True,{'id': '0x8ac3ecf6973e020cc0e6e8989fb71b4a77d65987'}
676,24562737562894356173,1681407611,1681494011,True,{'id': '0xb16f24e94ffe751e283a30905a9b2606605c3a46'}
677,24969600000000000000,1681494575,1681580975,True,{'id': '0x3f09354832c67a27510601530c9e9f6ea39e2544'}
678,24800000000000000000,1681581131,1681668515,True,{'id': '0x5f188aed8f11b3c13142f8b8af991544a9908e15'}
679,25490000000000000000,1681668659,1681755059,True,{'id': '0x6e26a34a8ca973a4a5a41213b79cf2b0cb1a508d'}
681,25610000000000000000,1681755551,1681841951,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
682,25610000000000000000,1681842551,1681928951,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
683,25500000000000000000,1681928987,1682015387,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
684,24684000000000000000,1682016227,1682102915,True,{'id': '0xea06e3be2ea9546cff256bec8bfcc928045004f9'}
685,26010000000000000000,1682103383,1682189783,True,{'id': '0x734c12e66cf608d1e35da62ee29b6509028dff53'}
686,25010000000000000000,1682190035,1682276435,True,{'id': '0x7de92ca2d0768cdba376aac853234d4eed8d8b5c'}
687,30000000000000000000,1682278355,1682364755,True,{'id': '0x3e5cabcccfee5ecc2be1d079f64da44d595309f3'}
688,26520000000000000000,1682364779,1682451179,True,{'id': '0x73e24f3c9e8074a3aeff2c200012e25b76865d4b'}
689,25500000000000000000,1682451539,1682537939,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
691,25330000000000000000,1682538023,1682624423,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
692,25000000000000000000,1682624759,1682711159,True,{'id': '0x9f9faa1270f807e0cbd025558e65dd453f152617'}
693,25080000000000000000,1682711327,1682797727,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
